url,page_type,status_code,title,content_chars,error
https://wareed.com.sa/nifty-gender/,general_page,200,تحليل Nifty Gender | فحص الجينات لتحديد الجنس والاختبارات الوراثية,1224,
https://wareed.com.sa/genetic-test-after-marriage,test_page,200,فحص ما بعد الزواج الجيني – خطوة واحدة لمستقبل أسرة سليمة,1175,
https://wareed.com.sa/wp-content/uploads/2026/01/باقات-الجينات-WGS-1-768x768.webp,general_page,200,,75171,
https://wareed.com.sa/nipt-details%20,general_page,200,باقة NIPT الجينية | فحص آمن ودقيق 99% لصحة الجنين المبكرة,1103,
https://wareed.com.sa/wes-package-details,package_page,200,باقة WES الجينية | تحليل متقدم للكشف عن الطفرات الوراثية الدقيقة,1839,
https://wareed.com.sa/liver-and-kidney-functions/,general_page,200,باقة الصحة – فحوصات شاملة للاطمئنان على صحتك,3097,
https://wareed.com.sa/homocysteine,general_page,200,تحليل الهوموسيستين – اكتشف خطر أمراض القلب بنسبة دقة تصل إلى 99%,1782,
https://wareed.com.sa/تحليل-فيتامين-د/,general_page,200,تحليل فيتامين د – مختبرات وريد الطبية | نتائج دقيقة وسريعة,706,
https://wareed.com.sa/nipt,general_page,200,فحص NIPT – اكتشاف تشوهات الجنين بدقة وأمان,1274,
https://wareed.com.sa/lab/specializedpackages/earlydetectionoftumorsforwomen/,package_page,200,باقة الكشف المبكر عن الأورام للنساء | مختبرات وريد الطبية,1440,
https://wareed.com.sa/inbody,general_page,200,تحليل InBody مجانًا في مختبرات وريد الطبية | تقييم مكونات الجسم بدقة,442,
https://wareed.com.sa/hemoglobin-a1c-hba1c-test,test_page,200,تحليل السكر التراكمي | مختبرات وريد الطبية – فحص دقيق لمتابعة السكري,185,
https://wareed.com.sa/foodprint,general_page,200,تحليل البصمة الغذائية | مختبرات وريد الطبية – اكتشف ما يناسب جسمك,1517,
https://wareed.com.sa/brca-details/,general_page,200,تحليل BRCA: فحص الاستعداد الوراثي لسرطان الثدي والمبيض,764,
https://wareed.com.sa/grd/,general_page,200,تحليل حساسية القمح والجلوتين المتقدم | تشخيص السيلياك بدقة عالية,1818,
https://wareed.com.sa/هرمون-التبويض-للنساء,general_page,200,تحليل AMH: فحص خصوبة المرأة واحتياطي المبيض,556,
https://wareed.com.sa/lab/foodalleroydetails/,general_page,200,تحليل حساسية الطعام – اكتشف المحفزات الغذائية بدقة | مختبرات وريد الطبية,1977,
https://wareed.com.sa/genetic-obesity-test/,test_page,200,تحليل السمنة الجينية | مختبرات وريد الطبية – اعرف قابلية جسمك للسمنة,1655,
https://wareed.com.sa/quality-of-life/,general_page,200,برامج وريد لجودة الحياة - فحوصات دورية لصحة أفضل | مختبرات وريد الطبية,483,
https://wareed.com.sa/pcrdetailse/,general_page,200,تحاليل باقة الأمراض المعدية – اكتشف صحتك واطمئن الآن,724,
https://wareed.com.sa/lab/individualtests/,test_page,200,التحاليل الفردية المخبرية – مختبرات وريد الطبية | فحوصات دقيقة حسب احتياجك,0,
https://wareed.com.sa/lab/semenanalysisdetails/,test_page,200,تحليل السائل المنوي بالكمبيوتر | مختبرات وريد الطبية,1689,
https://wareed.com.sa/تحليل-الكالبروتكتين,general_page,200,فحص Calprotectin في البراز: ما هو؟ ولماذا يُستخدم؟ | دليل شامل,2275,
https://wareed.com.sa/liver-enzyme-levels/,general_page,200,تحليل إنزيمات الكبد ALT وAST | مختبرات وريد الطبية,776,
https://wareed.com.sa/genetic-obesity-test,test_page,200,تحليل السمنة الجينية | مختبرات وريد الطبية – اعرف قابلية جسمك للسمنة,1655,
https://wareed.com.sa/iron-test,test_page,200,تحليل الحديد – اكتشف مستويات الحديد في الدم بدقة,936,
https://wareed.com.sa/albumin-globulin-ratio/,general_page,200,تحليل معدل البروتينات الجزئي في الدم | فحص البروتينات ووظائف الجسم,930,
https://wareed.com.sa/anatest/,test_page,200,تحليل الأمراض المناعية | اطمن على صحتك واكشف أي خلل مبكرًا,1228,
https://wareed.com.sa/vitamin-b12-test,test_page,200,تحليل فيتامين ب12 بدقة عالية | مختبرات وريد الطبية,1395,
https://wareed.com.sa/b2/,general_page,200,تحليل فيتامين ب2 | اكتشف طاقتك وصحة بشرتك وعينيك,1177,
https://wareed.com.sa/inhalant-allergy-package/,package_page,200,باقة حساسية المستنشقات – فحوص دقيقة لتحديد مسببات الحساسية التنفسية,554,
https://wareed.com.sa/b6/,general_page,200,تحليل فيتامين ب6 | اكتشف صحة أعصابك وطاقة جسمك,1267,
https://wareed.com.sa/copper-test,test_page,200,تحليل النحاس في الجسم | مختبرات وريد الطبية – نتائج دقيقة وسريعة,1250,
https://wareed.com.sa/pancreatic-tumor-marker/,general_page,200,تحليل كاشف أورام البنكرياس | اكتشف صحتك مبكرًا,1223,
https://wareed.com.sa/globulin-2/,general_page,200,تحليل الجلوبين في الدم: دليلك لفهم مستويات البروتين الحيوية,884,
https://wareed.com.sa/glomerular-filtration-rate/,general_page,200,تحليل eGFR – تقييم وظائف الكلى | مختبرات وريد الطبية,1693,
https://wareed.com.sa/unbound-iron/,general_page,200,تحليل الحديد غير المرتبط (UIBC) | مختبرات وريد الطبية,860,
https://wareed.com.sa/transferrin-saturation/,general_page,200,تحليل تشبع الحديد في الدم | مختبرات وريد الطبية,833,
https://wareed.com.sa/albumin1-2/,general_page,200,تحليل الألبومين في الدم | مختبرات وريد الطبية,882,
https://wareed.com.sa/pancreaticfunction1/,general_page,200,تحليل الأميليز في الدم والبول: دليلك لفهم وظائف البنكرياس,449,
https://wareed.com.sa/pancreaticfunctiontest2/,test_page,200,تحليل Lipase | الفحص الشامل لإنزيمات البنكرياس,2129,
https://wareed.com.sa/b1/,general_page,200,تحليل فيتامين ب1 | اكتشف مستوى الطاقة وصحة أعصابك بدقة,1133,
https://wareed.com.sa/lab/specializedpackages/thyroid/,package_page,200,باقة الغدة الدرقية | 3 تحاليل لفحص نشاط الغدة بسعر 95,812,
https://wareed.com.sa/فحص-الزواج-للغير-السعوديين/,general_page,200,فحص الزواج لغير السعوديين | مختبرات وريد الطبية,1186,
https://wareed.com.sa/vitamins-package/,package_page,200,تحليل الفيتامينات - تعرف على نقص الفيتامينات وكيفية العلاج,917,
https://wareed.com.sa/allergy/,general_page,200,باقة تحاليل الحساسية – مختبرات وريد الطبية | شاملة ودقيقة,517,
https://wareed.com.sa/lab/specializedpackages/depression/,package_page,200,باقة تحاليل الاكتئاب – مختبرات وريد الطبية | فحص الأسباب العضوية وراء التقلبات النفسية,1398,
https://wareed.com.sa/gastric-sleeve-surgery-follow-up-package/,package_page,200,باقة متابعة عملية التكميم | مختبرات وريد الطبية لرعاية ما بعد الجراحة,1165,
https://wareed.com.sa/marriage-test/,test_page,200,فحص الزواج – اطمن على صحتك قبل الزواج,1401,
https://wareed.com.sa/lab/specializedpackages/gastroinfections/,package_page,200,التهابات الجهاز الهضمي – الأسباب، الأعراض والعلاج,1200,
https://wareed.com.sa/athlete-testing-package/,package_page,200,باقة تحاليل الرياضيين الشاملة | مختبرات وريد الطبية,1737,
https://wareed.com.sa/wp-content/uploads/2026/01/الباقات-المتخصصة-للموقع-09-768x768.webp,general_page,200,,76884,
https://wareed.com.sa/mens-health-package/,package_page,200,باقة خصوبة الرجل – فحوص شاملة لتقييم صحة الإنجاب,1767,
https://wareed.com.sa/womens-health-package/,package_page,200,باقة الصحة الهرمونية للمرأة – فحوص شاملة لتقييم القدرة الإنجابية,1605,
https://wareed.com.sa/wp-content/uploads/2026/01/الباقات-المتخصصة-للموقع-10-1-768x768.webp,general_page,200,,87356,
https://wareed.com.sa/lab/specializedpackages/bonehealth/,package_page,200,باقة صحة العظام – فحوص شاملة لتقييم قوة العظام,1157,
https://wareed.com.sa/mangarol-injection-follow-up-package/,package_page,200,متابعة إبر مونجارو للتخسيس | مختبرات وريد الطبية,1542,
https://wareed.com.sa/lab/specializedpackages/diet/,package_page,200,باقة التخسيس وثبات الوزن - مختبرات وريد الطبية | تحاليل شاملة لنزول الوزن,2095,
https://wareed.com.sa/lab/specializedpackages/headachedetails/,package_page,200,باقة تحاليل الصداع – مختبرات وريد الطبية | تشخيص دقيق لأسباب الصداع المستمر,1698,
https://wareed.com.sa/wp-content/uploads/2026/02/باقة-الوقاية--768x768.webp,general_page,200,,77143,
https://wareed.com.sa/تحليل-العقم-عند-النساء-الدليل-الشامل-ل/,general_page,200,تحليل العقم عند النساء | أهم الفحوصات لتشخيص أسباب تأخر الحمل بدقة,4043,
https://wareed.com.sa/تأثير-الصيام-على-هرمونات-الجسم-في-رمضا/,general_page,200,تأثير الصيام على هرمونات الجسم في رمضان: الكورتيزول والأنسولين والغدة الدرقية,4273,
https://wareed.com.sa/تحليل-الأجسام-المضادة-دليلك-الشامل-لف/,general_page,200,تحليل الأجسام المضادة | الأنواع والتفسير وأهميته في تشخيص الأمراض المناعية,3142,
https://wareed.com.sa/إبر-أوزمبك-للتخسيس/,general_page,200,إبر أوزمبك للتخسيس وتحسين السكر – معلومات وفوائد الاستخدام,4683,
https://wareed.com.sa/diabetes/,general_page,200,باقة السكري – فحوصات السكر والأنسولين بسعر 95 ريال,963,
https://wareed.com.sa/ما-هو-تحليلfsh/,general_page,200,ما هو تحليل FSH مختبرات وريد الطبية لتحاليل الخصوبة والهرمونات,5243,
https://wareed.com.sa/فهم-تحليل-mchc-وأهميته-الصحية/,general_page,200,تحليل MCHC في الدم: ما هو؟ وما أهميته في تشخيص فقر الدم؟,8784,
https://wareed.com.sa/تحليل-hiv/,general_page,200,تحليل HIV | فحص الإيدز سري وآمن مع نتائج دقيقة,6775,
https://wareed.com.sa/lab/pcrdetailse,general_page,200,تحاليل باقة الأمراض المعدية – اكتشف صحتك واطمئن الآن,724,
https://wareed.com.sa/stds-pcr-details/,general_page,200,فحص STDs PCR بدقة عالية – اكتشف العدوى مبكرًا واطمئن على صحتك,3563,
https://wareed.com.sa/ما-هو-مرض-النقرس-؟/,general_page,200,ما هو مرض النقرس؟ أسبابه وأعراضه وطرق علاجه,5961,
https://wareed.com.sa/10ksa/,general_page,200,وعيك يبدأ بفحص | اختر أي تحليل مجاناً الآن + عرض تحاليل بـ 39 ريال فقط,564,
https://wareed.com.sa/احتفل-باليوم-الوطني-مع-عروض-مختبرات-ور/,general_page,200,احتفل باليوم الوطني مع عروض مختبرات وريد الطبية,71,
https://wareed.com.sa/مختبرات-وريد-الطبية-تفتتح-فرعها-الجدي/,branch_page,200,افتتاح فرع مختبرات وريد الطبية في حفر الباطن | خدمات التحاليل الطبية,71,
https://wareed.com.sa/مختبرات-وريد-الطبية-تفتتح-فرع-المحمدي/,branch_page,200,افتتاح فرع المحمدية الجديد لمختبرات وريد الطبية في جدة – خدمات تحاليل طبية متكاملة,71,
https://wareed.com.sa/مختبرات-وريد-تفتتح-فرعها-الثاني-في-جدة/,branch_page,200,مختبرات وريد – فرع الياقوت جدة | خدمات مخبرية دقيقة وسريعة,71,
https://wareed.com.sa/مع-تطبيق-صحتي-مختبرات-وريد-تطلق-3-ملايي/,general_page,200,مع تطبيق صحتي.. مختبرات وريد تطلق 3 ملايين تحليل مجاني لمليون مستفيد,71,
https://wareed.com.sa/خبر-مهم-لعملائنا-الكرام/,general_page,200,مختبرات وريد الطبية | فروع جدة والرياض تعمل 24 ساعة لخدمتكم,71,
https://wareed.com.sa/افتتاح-فرع-جديد-لمختبرات-وريد-الطبية-ف/,branch_page,200,افتتاح فرع وادي الدواسر الجديد لمختبرات وريد الطبية – خدمات تحاليل طبية متكاملة,71,
https://wareed.com.sa/افتتاح-فرع-السليل-الجديد-لمختبرات-وري/,branch_page,200,مختبرات وريد الطبية في السليل,71,
https://wareed.com.sa/افتتاح-الفرع-الخامس-لمختبرات-وريد-ال/,branch_page,200,مختبرات وريد الطبية – فرع المروة بجدة | تحاليل دقيقة وسريعة بمعايير سعودية,71,
https://wareed.com.sa/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.5.2,general_page,200,,3906,
https://wareed.com.sa/مختبرات-وريد-الطبية-تشارك-في-مؤتمر-الص/,general_page,200,مختبرات وريد الطبية تشارك في مؤتمر الصحة العالمي 2025 بالرياض,71,
https://wareed.com.sa/بخصم-70-على-برامج-وريد-لجودة-الحياة/,general_page,200,خصم 70% على جميع برامج وريد لجودة الحياة,71,
https://wareed.com.sa/مختبرات-وريد-الطبية-تعلن-استحواذ-مجمو/,general_page,200,مختبرات وريد الطبية تعلن استحواذ مجموعة الحمادي على 40% منها,71,
https://wareed.com.sa/مختبرات-وريد-تعرض-حملة-مليون-تحليل-على/,general_page,200,مختبرات وريد تعرض حملة مليون تحليل على برج رفال بالرياض,71,
https://wareed.com.sa/مختبراتنا-تفتتح-فرعها-الجديد-في-حائل/,branch_page,200,مختبرات وريد الطبية | افتتاح فرع حائل 2 ليصبح الفرع رقم 55 في السعودية,71,
https://wareed.com.sa/platelets-تحليل/,general_page,200,تحليل Platelet - فحص الصفائح الدموية,6645,
https://wareed.com.sa/تحليل-wbc-خلايا-الدم-البيضاء-مؤشر-المناع/,general_page,200,تحليل WBC (خلايا الدم البيضاء) – الفحص الأساسي لتقييم المناعة,5092,
https://wareed.com.sa/تحليل-rbc/,general_page,200,تحليل RBC (خلايا الدم الحمراء) | نتائج دقيقة في مختبرات وريد الطبية,5529,
